Node,GPU,Time
nid002437,3,0.272059
nid002792,3,0.272396
nid001988,0,0.272535
nid001989,1,0.272497
nid002437,0,0.270338
nid002432,0,0.270719
nid001993,2,0.270966
nid002428,0,0.27437
nid002428,1,0.271239
nid002437,2,0.271121
nid002801,1,0.267779
nid001989,3,0.272593
nid002797,0,0.273225
nid002429,0,0.276235
nid001993,1,0.2702
nid002801,2,0.272882
nid002800,3,0.269682
nid001989,2,0.275672
nid002801,3,0.26916
nid002796,1,0.273234
nid002793,0,0.269854
nid002437,1,0.272839
nid002797,3,0.272823
nid002429,3,0.272387
nid002428,2,0.273982
nid002793,2,0.274903
nid002433,1,0.272928
nid002433,0,0.270444
nid001992,1,0.273927
nid002792,1,0.272497
nid002428,3,0.275079
nid002797,2,0.273157
nid002432,1,0.270847
nid001993,0,0.27441
nid002801,0,0.27194
nid001988,1,0.271783
nid002433,3,0.274334
nid001992,3,0.272479
nid002800,2,0.273097
nid001988,3,0.272845
nid002800,0,0.274778
nid001988,2,0.272732
nid002436,2,0.272782
nid002429,1,0.273809
nid002792,2,0.27529
nid001992,0,0.276252
nid002432,3,0.2733
nid001992,2,0.273495
nid002433,2,0.274314
nid002436,0,0.274692
nid002793,3,0.274836
nid002797,1,0.276386
nid002432,2,0.275177
nid001989,0,0.276382
nid002436,3,0.275518
nid002792,0,0.276937
nid003257,1,0.267717
nid001001,3,0.268572
nid003245,3,0.267876
nid003245,0,0.270046
nid001028,1,0.269204
nid003245,1,0.269682
nid003257,3,0.271332
nid001004,2,0.270468
nid003245,2,0.271038
nid003316,3,0.27064
nid003256,3,0.270888
nid003313,0,0.269935
nid003317,0,0.272593
nid003248,1,0.267551
nid001044,2,0.273515
nid003256,2,0.273939
nid001028,0,0.273588
nid003249,0,0.270916
nid001004,3,0.269933
nid001964,1,0.269391
nid003317,1,0.271853
nid001041,2,0.269397
nid001025,1,0.266599
nid003256,0,0.275122
nid001004,1,0.26968
nid003317,3,0.270302
nid003257,2,0.272953
nid001028,3,0.270272
nid003248,0,0.270415
nid003253,0,0.273957
nid003253,2,0.27406
nid001964,3,0.272025
nid001001,2,0.273773
nid001028,2,0.27196
nid001964,0,0.270185
nid001001,1,0.272026
nid001044,1,0.269809
nid001025,0,0.269393
nid003249,3,0.274621
nid003316,1,0.274244
nid003316,0,0.27562
nid003313,1,0.271616
nid001004,0,0.270978
nid003248,2,0.269939
nid003253,1,0.2705
nid003248,3,0.269495
nid001041,3,0.270838
nid003257,0,0.270596
nid001044,3,0.270773
nid003256,1,0.270888
nid001041,1,0.272583
nid003253,3,0.271953
nid003317,2,0.273907
nid003249,1,0.272093
nid003313,2,0.277914
nid003313,3,0.27378
nid001025,3,0.274055
nid003249,2,0.276163
nid001044,0,0.276868
nid003316,2,0.27816
nid001001,0,0.276362
nid001041,0,0.276915
nid001025,2,0.277797
nid001964,2,0.288776
nid001881,3,0.265086
nid001292,3,0.265591
nid001296,1,0.270323
nid001881,2,0.269973
nid001292,2,0.272236
nid001309,1,0.27214
nid001305,2,0.271999
nid001309,3,0.270137
nid001880,1,0.269406
nid001300,1,0.273158
nid001312,2,0.267193
nid001881,0,0.273593
nid001296,0,0.266696
nid001308,1,0.270978
nid001316,0,0.275746
nid001316,2,0.269273
nid001296,3,0.26985
nid001316,1,0.268166
nid001305,1,0.268059
nid001312,3,0.26948
nid001317,3,0.268974
nid001297,0,0.276039
nid001305,0,0.269202
nid001880,2,0.26987
nid001881,1,0.270941
nid001292,0,0.269723
nid001313,1,0.268238
nid001313,0,0.269334
nid001293,1,0.269718
nid001300,0,0.275999
nid001297,3,0.270022
nid001316,3,0.270565
nid001308,3,0.270976
nid001309,0,0.275599
nid001312,1,0.271432
nid001292,1,0.270959
nid001313,3,0.273693
nid001301,3,0.277676
nid001304,1,0.275111
nid001293,2,0.271754
nid001880,3,0.268466
nid001304,3,0.271247
nid001300,3,0.27188
nid001301,2,0.272025
nid001293,0,0.272324
nid001304,0,0.272159
nid001308,2,0.273062
nid001293,3,0.272751
nid001317,1,0.273502
nid001880,0,0.270265
nid001304,2,0.27295
nid001308,0,0.273464
nid001297,2,0.273588
nid001297,1,0.276172
nid001301,1,0.273117
nid001296,2,0.273737
nid001312,0,0.275679
nid001317,0,0.274173
nid001301,0,0.27346
nid001317,2,0.274926
nid001313,2,0.274084
nid001309,2,0.274357
nid001300,2,0.276681
nid001305,3,0.282974
nid002789,3,0.267652
nid003873,3,0.269905
nid003876,0,0.268756
nid002789,2,0.269355
nid003881,2,0.269203
nid001981,3,0.267389
nid003248,1,0.267757
nid001981,2,0.273334
nid003872,1,0.271863
nid003873,1,0.271291
nid003196,2,0.272409
nid002789,1,0.27348
nid003876,1,0.271881
nid003873,2,0.272194
nid003545,3,0.272458
nid003880,0,0.273611
nid003876,3,0.267731
nid003197,3,0.272942
nid003196,3,0.269686
nid001308,3,0.271382
nid001676,1,0.270919
nid002789,0,0.274718
nid003248,3,0.269294
nid003545,2,0.27484
nid003881,0,0.272564
nid001676,2,0.269464
nid003248,0,0.270269
nid003197,0,0.276458
nid003197,2,0.273432
nid001308,0,0.273785
nid003196,0,0.27059
nid003248,2,0.269945
nid003545,0,0.275158
nid003197,1,0.272454
nid003881,1,0.271577
nid001308,2,0.273354
nid003249,0,0.270872
nid003548,0,0.270284
nid003880,2,0.275492
nid003880,1,0.27141
nid003880,3,0.2718
nid001981,1,0.271495
nid003881,3,0.271664
nid003196,1,0.271688
nid003545,1,0.272263
nid001676,0,0.271841
nid003873,0,0.274631
nid002792,1,0.272327
nid003872,0,0.27329
nid003249,1,0.271961
nid001676,3,0.272807
nid002792,3,0.273131
nid003548,1,0.272477
nid003548,2,0.272827
nid001981,0,0.274332
nid002792,2,0.274422
nid003249,3,0.27476
nid003548,3,0.274023
nid001308,1,0.271317
nid003876,2,0.275658
nid002792,0,0.276048
nid003872,3,0.276178
nid003249,2,0.276291
nid003872,2,0.277011
nid002045,3,0.265193
nid002052,3,0.264718
nid002044,0,0.262488
nid002053,1,0.264221
nid002056,1,0.264379
nid002048,1,0.267513
nid002041,1,0.266555
nid002045,2,0.265747
nid002057,1,0.268143
nid002056,2,0.26631
nid002040,1,0.265047
nid002037,0,0.268576
nid002049,3,0.266769
nid002056,0,0.268283
nid002061,1,0.269462
nid002056,3,0.271329
nid002037,1,0.269599
nid002052,1,0.271768
nid002049,2,0.265206
nid002068,3,0.270866
nid002053,2,0.268663
nid002053,0,0.26639
nid002048,3,0.265748
nid002061,0,0.271887
nid002060,3,0.264816
nid002044,1,0.269179
nid002052,2,0.266478
nid002053,3,0.266216
nid002040,2,0.266153
nid002061,3,0.269042
nid002060,2,0.269686
nid002065,3,0.273099
nid002041,3,0.266957
nid002044,3,0.266918
nid002040,3,0.267334
nid002049,0,0.269232
nid002064,2,0.271351
nid002068,1,0.271709
nid002040,0,0.26755
nid002060,1,0.270809
nid002045,1,0.267945
nid002060,0,0.268985
nid002064,3,0.268978
nid002045,0,0.269265
nid002041,2,0.268706
nid002037,3,0.269745
nid002052,0,0.269292
nid002061,2,0.270256
nid002037,2,0.271506
nid002064,0,0.274649
nid002057,3,0.270827
nid002044,2,0.273027
nid002049,1,0.269504
nid002065,2,0.273635
nid002068,0,0.274138
nid002048,2,0.270607
nid002041,0,0.271808
nid002065,0,0.275019
nid002057,2,0.273629
nid002064,1,0.271533
nid002048,0,0.273675
nid002065,1,0.279646
nid002068,2,0.274605
nid002057,0,0.274995
nid003541,0,0.269816
nid003429,3,0.269536
nid003453,1,0.269995
nid003429,1,0.270594
nid003452,0,0.270096
nid003425,1,0.271234
nid001797,0,0.271084
nid003541,2,0.271803
nid001797,2,0.269938
nid003644,1,0.269002
nid003425,0,0.267463
nid003516,0,0.268578
nid003641,1,0.269282
nid003452,3,0.267573
nid003452,1,0.26945
nid003449,0,0.274139
nid003640,0,0.274075
nid003641,2,0.273242
nid003544,0,0.272685
nid003428,0,0.27135
nid003428,1,0.271453
nid003513,1,0.272671
nid003541,1,0.27063
nid003532,1,0.268342
nid001797,1,0.270693
nid003429,0,0.273891
nid003449,1,0.269173
nid003644,3,0.270126
nid003428,2,0.269635
nid003449,3,0.269962
nid003544,3,0.27394
nid003513,3,0.269749
nid003532,3,0.268982
nid003544,1,0.269389
nid003425,2,0.272984
nid003513,2,0.270382
nid003452,2,0.27145
nid003513,0,0.272882
nid003533,1,0.271531
nid003516,2,0.27073
nid003428,3,0.269539
nid003641,3,0.271832
nid003532,2,0.270785
nid003541,3,0.272031
nid003640,3,0.271342
nid003453,3,0.273387
nid001797,3,0.272188
nid003544,2,0.274116
nid003644,2,0.272216
nid003533,2,0.272949
nid003453,0,0.27261
nid003640,1,0.272154
nid003640,2,0.271947
nid003429,2,0.275015
nid003516,3,0.271171
nid003641,0,0.27332
nid003644,0,0.273986
nid003425,3,0.27371
nid003533,0,0.275201
nid003516,1,0.272005
nid003532,0,0.274957
nid003533,3,0.272897
nid003453,2,0.276573
nid003449,2,0.277612
nid002461,3,0.265163
nid002464,3,0.269541
nid002584,1,0.270747
nid001468,0,0.269098
nid002461,1,0.268559
nid001468,3,0.271834
nid001385,3,0.27012
nid002461,0,0.271315
nid002584,3,0.270916
nid001384,1,0.270267
nid001785,0,0.274113
nid001437,1,0.272364
nid001569,2,0.272772
nid002461,2,0.274091
nid001569,3,0.27013
nid001437,0,0.273223
nid001436,0,0.270476
nid002584,0,0.275251
nid002584,2,0.271789
nid001457,1,0.27311
nid001468,2,0.274811
nid001457,2,0.27355
nid002585,3,0.271499
nid001785,3,0.274649
nid002585,1,0.276454
nid001569,1,0.271888
nid002464,1,0.270955
nid001568,3,0.274638
nid001784,0,0.274643
nid001456,0,0.272789
nid001384,2,0.274373
nid001785,1,0.273495
nid001784,2,0.271231
nid001456,3,0.270739
nid001469,1,0.271248
nid001385,2,0.272969
nid001469,3,0.275882
nid001436,2,0.272677
nid001456,1,0.273464
nid001384,3,0.270976
nid001468,1,0.272857
nid002464,2,0.276399
nid001569,0,0.278256
nid001568,2,0.274798
nid001568,1,0.27475
nid001384,0,0.275089
nid001469,2,0.277833
nid002585,2,0.277124
nid001785,2,0.27323
nid001784,3,0.27369
nid002464,0,0.275205
nid001784,1,0.273832
nid002585,0,0.277031
nid001456,2,0.273753
nid001469,0,0.273031
nid001436,3,0.272995
nid001385,1,0.272097
nid001568,0,0.277138
nid001385,0,0.272487
nid001436,1,0.272474
nid001437,3,0.275814
nid001437,2,0.27499
nid001457,3,0.275572
nid001457,0,0.278145
nid002612,1,0.266866
nid003701,3,0.269504
nid003292,0,0.270297
nid003701,1,0.269952
nid002617,0,0.271756
nid001192,0,0.2722
nid002960,3,0.266171
nid001256,1,0.266038
nid001253,1,0.265058
nid003292,3,0.271259
nid003700,3,0.271703
nid003704,1,0.271315
nid003701,0,0.271891
nid002961,2,0.273537
nid002617,3,0.270006
nid002948,0,0.270899
nid002612,0,0.27004
nid001192,2,0.274261
nid001193,3,0.272695
nid001253,3,0.273612
nid003704,3,0.272919
nid001256,3,0.268763
nid001192,3,0.268144
nid002961,1,0.268486
nid001256,2,0.269281
nid003293,0,0.269449
nid002612,2,0.272703
nid002957,0,0.274289
nid003293,3,0.269044
nid002961,0,0.276158
nid002960,1,0.270573
nid002948,3,0.27333
nid003296,1,0.269914
nid003293,1,0.270413
nid003704,2,0.274611
nid002957,2,0.270888
nid003296,0,0.27626
nid003292,2,0.271581
nid003701,2,0.269518
nid002957,3,0.271106
nid002617,1,0.274411
nid002617,2,0.270959
nid001193,0,0.274699
nid002948,2,0.271306
nid002961,3,0.271608
nid003296,3,0.271667
nid002960,2,0.272883
nid003292,1,0.272635
nid002612,3,0.272855
nid002960,0,0.272935
nid001256,0,0.273492
nid003700,1,0.271207
nid002957,1,0.273315
nid003700,0,0.272222
nid001253,2,0.273928
nid001253,0,0.274169
nid001193,1,0.273569
nid003704,0,0.277607
nid001192,1,0.274879
nid001193,2,0.274839
nid003296,2,0.275332
nid002948,1,0.275122
nid003293,2,0.275117
nid003700,2,0.273981
nid003277,3,0.269019
nid003212,1,0.267985
nid003277,2,0.266989
nid003285,0,0.272302
nid003212,3,0.272726
nid003292,3,0.271363
nid003220,2,0.267995
nid003292,0,0.270602
nid003212,0,0.272076
nid003224,0,0.27185
nid003284,1,0.269805
nid003209,1,0.272149
nid003285,1,0.267719
nid003292,2,0.272191
nid003217,2,0.268333
nid003277,1,0.269706
nid003288,1,0.268318
nid003209,2,0.272472
nid003216,3,0.268532
nid003284,3,0.26954
nid003216,0,0.269189
nid003288,0,0.273674
nid003220,1,0.270074
nid003284,0,0.270103
nid003212,2,0.273421
nid003221,2,0.269932
nid003213,1,0.270758
nid003224,3,0.269705
nid003289,2,0.269296
nid003289,3,0.269488
nid003217,1,0.27042
nid003221,3,0.270639
nid003216,1,0.270342
nid003281,1,0.270781
nid003281,0,0.271195
nid003281,3,0.271206
nid003220,0,0.27152
nid003277,0,0.272387
nid003217,0,0.271159
nid003213,0,0.275108
nid003280,1,0.270959
nid003217,3,0.27134
nid003292,1,0.272723
nid003213,3,0.276019
nid003209,3,0.272076
nid003213,2,0.278843
nid003209,0,0.272275
nid003216,2,0.272169
nid003288,2,0.272474
nid003288,3,0.272588
nid003221,0,0.273399
nid003280,3,0.272946
nid003224,1,0.273778
nid003284,2,0.276188
nid003285,2,0.274155
nid003285,3,0.273952
nid003280,2,0.273882
nid003289,1,0.274157
nid003224,2,0.275007
nid003221,1,0.27566
nid003280,0,0.275577
nid003281,2,0.277042
nid003289,0,0.276249
nid003220,3,0.273542
nid002252,1,0.270173
nid003733,0,0.270159
nid003732,3,0.268992
nid001920,1,0.269118
nid002277,2,0.271033
nid001460,3,0.271242
nid003732,1,0.269393
nid002501,2,0.271769
nid002221,3,0.27236
nid002061,1,0.269871
nid002061,3,0.270729
nid002277,1,0.270972
nid002237,3,0.273188
nid002237,1,0.273175
nid001920,0,0.272364
nid002061,2,0.27134
nid002221,2,0.26994
nid001365,1,0.273572
nid002245,1,0.272326
nid001460,1,0.267614
nid002140,3,0.269683
nid002245,2,0.271148
nid001365,3,0.270993
nid002504,1,0.271059
nid002245,3,0.271399
nid002504,3,0.271604
nid001365,0,0.274347
nid002277,3,0.27041
nid001624,1,0.275525
nid002501,3,0.275004
nid002061,0,0.273329
nid002221,0,0.276531
nid002245,0,0.272975
nid001920,2,0.271003
nid003733,3,0.275188
nid002212,3,0.277469
nid002212,2,0.273302
nid002221,1,0.273673
nid002252,0,0.270607
nid003733,2,0.272886
nid001460,2,0.277783
nid002140,1,0.269749
nid001624,0,0.27804
nid002504,2,0.271647
nid002501,1,0.270857
nid002501,0,0.273472
nid002277,0,0.27602
nid002237,0,0.27212
nid002212,0,0.272029
nid001460,0,0.276141
nid002504,0,0.273773
nid001624,3,0.273146
nid002252,3,0.273351
nid003732,0,0.273778
nid003732,2,0.274213
nid001365,2,0.275263
nid002140,0,0.277912
nid002140,2,0.277397
nid003733,1,0.274649
nid002252,2,0.27702
nid002237,2,0.278896
nid002212,1,0.277549
nid001624,2,0.278081
nid001920,3,0.277289
nid001589,1,0.266532
nid001572,0,0.267374
nid001588,2,0.268863
nid001564,2,0.27044
nid001569,3,0.26917
nid001593,3,0.270004
nid001565,1,0.270949
nid001589,0,0.270838
nid001576,1,0.268439
nid001572,3,0.269814
nid001584,3,0.270399
nid001568,2,0.27358
nid001593,2,0.272715
nid001573,3,0.268997
nid001584,2,0.271929
nid001589,2,0.270138
nid001577,0,0.267283
nid001585,2,0.270722
nid001581,3,0.269668
nid001581,1,0.273406
nid001569,2,0.271119
nid001580,2,0.272984
nid001593,1,0.271619
nid001584,1,0.271726
nid001577,2,0.272435
nid001565,3,0.271651
nid001576,2,0.272553
nid001592,3,0.272101
nid001564,0,0.275909
nid001585,3,0.272138
nid001592,1,0.268993
nid001588,1,0.26959
nid001564,1,0.27653
nid001585,1,0.272975
nid001580,0,0.274937
nid001584,0,0.270535
nid001576,3,0.27009
nid001581,0,0.274107
nid001573,2,0.27403
nid001588,0,0.274489
nid001593,0,0.272096
nid001589,3,0.269884
nid001569,1,0.271004
nid001577,3,0.270719
nid001585,0,0.271141
nid001580,1,0.271032
nid001569,0,0.277386
nid001581,2,0.277548
nid001564,3,0.271171
nid001592,0,0.27236
nid001577,1,0.271812
nid001565,0,0.27599
nid001580,3,0.272401
nid001573,1,0.274687
nid001568,3,0.273034
nid001572,2,0.273818
nid001592,2,0.274003
nid001576,0,0.273976
nid001565,2,0.274341
nid001572,1,0.275588
nid001568,1,0.274164
nid001573,0,0.274914
nid001588,3,0.27617
nid001568,0,0.275872
nid003464,1,0.264432
nid003441,0,0.268524
nid003468,3,0.266841
nid003449,3,0.269918
nid003456,0,0.270964
nid003452,3,0.266735
nid003465,0,0.269858
nid003469,3,0.270724
nid003464,0,0.269415
nid003468,2,0.269847
nid003469,0,0.271897
nid003445,2,0.271117
nid003448,1,0.271059
nid003453,0,0.271864
nid003461,2,0.2701
nid003453,1,0.269898
nid003468,1,0.267769
nid003465,2,0.272474
nid003448,0,0.26984
nid003452,1,0.269078
nid003461,3,0.2707
nid003449,1,0.268503
nid003448,3,0.271918
nid003457,3,0.269395
nid003445,0,0.267054
nid003440,3,0.267512
nid003457,2,0.271975
nid003444,1,0.268294
nid003448,2,0.271005
nid003441,3,0.26817
nid003452,2,0.271008
nid003441,1,0.270343
nid003469,1,0.272206
nid003464,3,0.270201
nid003461,1,0.275729
nid003445,3,0.269895
nid003445,1,0.26826
nid003457,1,0.27126
nid003456,1,0.268884
nid003460,0,0.271697
nid003465,1,0.271148
nid003440,1,0.269828
nid003452,0,0.270036
nid003444,0,0.272176
nid003441,2,0.271623
nid003460,2,0.271409
nid003449,0,0.274126
nid003469,2,0.273412
nid003444,3,0.27267
nid003468,0,0.272207
nid003465,3,0.271197
nid003453,3,0.272464
nid003460,1,0.271624
nid003456,3,0.272288
nid003440,2,0.272629
nid003456,2,0.272941
nid003457,0,0.275791
nid003440,0,0.272917
nid003460,3,0.27288
nid003444,2,0.273515
nid003461,0,0.274526
nid003449,2,0.277875
nid003464,2,0.275886
nid003453,2,0.276767
nid001085,3,0.2669
nid001089,0,0.268725
nid001080,2,0.271018
nid001089,3,0.268842
nid001108,1,0.269454
nid001084,3,0.27024
nid001081,3,0.271313
nid001105,1,0.270713
nid001093,3,0.26934
nid001108,3,0.269764
nid001101,0,0.270241
nid001105,2,0.272212
nid001080,0,0.265487
nid001088,0,0.273414
nid001085,1,0.268399
nid001084,0,0.267393
nid001109,3,0.272075
nid001089,1,0.270576
nid001081,1,0.273164
nid001088,1,0.268669
nid001104,0,0.271993
nid001084,2,0.268925
nid001105,0,0.274865
nid001097,1,0.267116
nid001080,1,0.274037
nid001108,0,0.275344
nid001089,2,0.268774
nid001088,3,0.269929
nid001093,1,0.269618
nid001096,1,0.271002
nid001101,2,0.269402
nid001100,1,0.275106
nid001097,0,0.270831
nid001096,0,0.269334
nid001080,3,0.273777
nid001096,3,0.275443
nid001085,2,0.270296
nid001101,3,0.270008
nid001104,3,0.269769
nid001081,0,0.270451
nid001092,3,0.270464
nid001093,0,0.273035
nid001088,2,0.272651
nid001085,0,0.271481
nid001097,2,0.270695
nid001092,2,0.274008
nid001108,2,0.271304
nid001096,2,0.271941
nid001109,0,0.274878
nid001104,2,0.275411
nid001092,0,0.272326
nid001093,2,0.272344
nid001105,3,0.271154
nid001109,2,0.272764
nid001104,1,0.275112
nid001101,1,0.273455
nid001092,1,0.272812
nid001097,3,0.274366
nid001100,3,0.273414
nid001081,2,0.274306
nid001100,2,0.277222
nid001109,1,0.274321
nid001100,0,0.277286
nid001084,1,0.281679
nid002488,3,0.266899
nid002492,3,0.27104
nid002500,1,0.268958
nid002473,1,0.269751
nid002477,1,0.26852
nid002360,1,0.269175
nid002360,0,0.269864
nid002481,0,0.271162
nid002500,3,0.270338
nid002472,3,0.2701
nid002488,0,0.273312
nid002477,3,0.270525
nid002496,3,0.270373
nid002480,0,0.271674
nid002485,2,0.273143
nid002496,2,0.271202
nid002489,0,0.273317
nid002481,1,0.270138
nid002360,2,0.272023
nid002473,2,0.269439
nid002497,3,0.273206
nid002476,0,0.274329
nid002497,2,0.274247
nid002493,3,0.2723
nid002496,1,0.272803
nid002472,0,0.273551
nid002493,1,0.272847
nid002497,1,0.270367
nid002484,3,0.271266
nid002481,3,0.270477
nid002484,1,0.274239
nid002489,1,0.269538
nid002484,0,0.275474
nid002488,2,0.27321
nid002500,0,0.274976
nid002489,2,0.273736
nid002480,3,0.271465
nid002480,1,0.273784
nid002476,3,0.273281
nid002480,2,0.274124
nid002473,0,0.272651
nid002484,2,0.275639
nid002492,0,0.27137
nid002492,1,0.27174
nid002360,3,0.271394
nid002492,2,0.276589
nid002497,0,0.278233
nid002473,3,0.270651
nid002485,1,0.273614
nid002476,2,0.273258
nid002493,0,0.271873
nid002500,2,0.276695
nid002472,2,0.272109
nid002485,3,0.272365
nid002489,3,0.273624
nid002488,1,0.273654
nid002493,2,0.272949
nid002481,2,0.27722
nid002477,0,0.273204
nid002496,0,0.27239
nid002472,1,0.274418
nid002485,0,0.275983
nid002477,2,0.276159
nid002476,1,0.277171
nid002897,3,0.266023
nid002264,1,0.269013
nid002257,3,0.268077
nid002181,1,0.268694
nid002708,2,0.26982
nid002173,3,0.267639
nid002897,2,0.268779
nid002257,0,0.270972
